point_id,name,lat,lon,zone
p152,Clare8_SA,-33.78848822374278, 138.62487915461375,humid
p153,Ouyen_VIC,-35.119267,142.265842,dry
p154,Ouyen2_VIC,-35.09630503542917, 142.36988377144363,dry
p155,Ouyen3_VIC,-35.0256688967176, 142.36413684932936,dry
p156,Ouyen4_VIC,-35.014151,142.277411,dry
p157,Ouyen5_VIC,-35.105066,142.262391,dry
p158,Ouyen6_VIC,-35.030784,142.371779,dry
p159,Mildura_VIC,-34.201467326681644, 142.1795456970549,dry
p160,Mildura2_VIC,-34.238211269853295, 142.20005076740034,dry
p161,Mildura3_VIC,-34.13759239159959, 142.22549968471176,dry
p162,Mildura4_VIC,-34.141492,142.215398,dry
p163,Mildura5_VIC,-34.25153,142.195119,dry
p164,Mildura6_VIC,-34.2106841984328, 142.21602826825023,dry
p165,SwanHill_VIC,-35.295687,143.609969,dry
p166,SwanHill2_VIC,-35.29488027107519, 143.52356350005186,dry
p167,SwanHill3_VIC,-35.29838092172996, 143.5033819788301,dry
p168,SwanHill4_VIC,-35.28317327224872, 143.60716451854879,dry
p169,SwanHill5_VIC,-35.37580047204609, 143.60508152638096,dry
p170,Birchip_VIC,-35.987783682836316, 142.88742251596514,dry
p171,Birchip2_VIC,-35.939149221738354, 142.87403723958002,dry
p172,Birchip3_VIC,-36.04889515895923, 142.8715082104184,dry
p173,Birchip4_VIC,-36.006043,142.969009,dry
p174,Birchip5_VIC,-35.916636,142.887077,dry
p175,SeaLake_VIC,-35.485193,142.836955,dry
p176,SeaLake2_VIC,-35.4540814259257, 142.8452302567704,dry
p177,SeaLake3_VIC,-35.44524449248191, 142.7829989027478,dry
p178,SeaLake4_VIC,-35.439974375181336, 142.80558057274138,dry
p179,Horsham_VIC,-36.646245,142.166165,intermediate
p180,Horsham2_VIC,-36.765832566999485, 142.18438874885987,intermediate
p181,Horsham3_VIC,-36.67908141245351, 142.17782880411835,intermediate
p182,Horsham4_VIC,-36.69451367541381, 142.20329193522826,intermediate
p183,Warracknabeal_VIC,-36.269073,142.402722,intermediate
p184,Warracknabeal2_VIC,-36.28488288023474, 142.43028513495338,intermediate
p185,Warracknabeal3_VIC,-36.322763,142.451581,intermediate
p186,Nhill_VIC,-36.328429467458925, 141.6818894404546,intermediate
p187,Nhill2_VIC,-36.2995420161989, 141.67133453447414,intermediate
p188,Nhill3_VIC,-36.35018572045923, 141.59016077777986,intermediate
p189,Dimboola_VIC,-36.43293791708479, 142.007105543613,intermediate
p190,Dimboola2_VIC,-36.482052,142.077722,intermediate
p191,Hillston_NSW,-33.452234,145.507045,dry
p192,Hillston2_NSW,-33.509377930389306, 145.52012578964843,dry
p193,Hillston3_NSW,-33.497129214497775, 145.5063383530836,dry
p194,Hillston4_NSW,-33.53293525460003, 145.52215611239095,dry
p195,Hillston5_NSW,-33.42591577298816, 145.56224971426292,dry
p196,Hillston6_NSW,-33.420543533287024, 145.547265593161,dry
p197,Hillston7_NSW,-33.5112516290409, 145.54378166254767,dry
p198,Hillston8_NSW,-33.552943,145.505168,dry
p199,Griffith_NSW,-34.30361968905166, 146.06335671159025,dry
p200,Griffith2_NSW,-34.26587798490775, 146.0469992194863,dry
p201,Griffith3_NSW,-34.29770068068559, 146.00865421296325,dry
p202,Griffith4_NSW,-34.29032524647188, 146.1098257485378,dry
p203,Griffith5_NSW,-34.24637744058939, 146.0103038053328,dry
p204,Griffith6_NSW,-34.34704925013323, 146.05220813091736,dry
p205,Griffith7_NSW,-34.274670237005715, 146.02260449478024,dry
p206,Griffith8_NSW,-34.24346866051429, 146.0795306045687,dry
p207,Hay_NSW,-34.486010344577906, 144.80359169046935,dry
p208,Hay2_NSW,-34.550677217881095, 144.77826535703576,dry
p209,Hay3_NSW,-34.53954250513777, 144.83133059636546,dry
p210,Hay4_NSW,-34.453409642251295, 144.79067551634355,dry
p211,Hay5_NSW,-34.52444085291576, 144.8638706638692,dry
p212,Hay6_NSW,-34.551104457155844, 144.8674644656397,dry
p213,Hay7_NSW,-34.50263317363349, 144.81004809256135,dry
p214,Hay8_NSW,-34.4831002582873, 144.77341121688454,dry
p215,Ivanhoe_NSW,-32.86589574134385, 144.33556323316233,dry
p216,Ivanhoe2_NSW,-32.92767270352906, 144.28007027146606,dry
